id_major,id_university,type,major_name,capacity
5211232,521,science,TEKNOLOGI INDUSTRI PERTANIAN,48
5211247,521,science,FISIKA,30
5211255,521,science,KIMIA,30
5211263,521,science,BIOLOGI,30
5311016,531,science,PEND. MATEMATIKA,36
5311024,531,science,PEND. BIOLOGI,45
5311032,531,science,PEND. KIMIA,36
5311047,531,science,AGROEKOTEKNOLOGI,21
5311055,531,science,AGRIBISNIS,33
5311063,531,science,PRODUKSI TERNAK,25
5311071,531,science,TEKNOLOGI INDUSTRI PERTANIAN,25
5311113,531,science,TEKNOLOGI HASIL PERIKANAN,27
5311121,531,science,BUDIDAYA PERAIRAN,27
5311136,531,science,PEMANFAATAN SD PERIKANAN,27
5311144,531,science,MANAJEMEN SD PERAIRAN,27
5311152,531,science,AGRIBISNIS PERIKANAN,27
5311167,531,science,ILMU KELAUTAN,27
5311175,531,science,TEKNIK SIPIL,54
5311183,531,science,TEKNIK ARSITEKTUR,27
5311191,531,science,TEKNIK PERTAMBANGAN,18
5311202,531,science,TEKNIK KIMIA,27
5311217,531,science,TEKNIK LINGKUNGAN,27
5311225,531,science,TEKNIK MESIN,27
5311233,531,science,PENDIDIKAN DOKTER,63
5311241,531,science,KESEHATAN MASYARAKAT,45
5311256,531,science,MATEMATIKA,27
5311264,531,science,KIMIA,27
5311272,531,science,BIOLOGI,27
5311287,531,science,FISIKA,32
5311295,531,science,FARMASI,35
5311306,531,science,ILMU KOMPUTER,32
5311314,531,science,KEHUTANAN,68
5311322,531,science,PEND. FISIKA,32
5311337,531,science,ILMU KEPERAWATAN,41
5311353,531,science,ILMU TANAH,33
5311361,531,science,PROTEKSI TANAMAN,29
5311376,531,science,AGRONOMI,21
5311384,531,science,KEDOKTERAN GIGI,36
5311392,531,science,PENDIDIKAN ILMU KOMPUTER ,18
5311403,531,science,PENDIDIKAN IPA,36
5311411,531,science,TEKNIK INFORMATIKA,23
5311426,531,science,STATISTIKA,23
5411017,541,science,AGROEKOTEKNOLOGI,60
5411025,541,science,AGRIBISNIS,36
5411033,541,science,TEKNOLOGI HASIL PERTANIAN,36
5411041,541,science,KEHUTANAN,135
5411056,541,science,PENDIDIKAN BIOLOGI,32
5411064,541,science,PENDIDIKAN KIMIA,32
5411072,541,science,PENDIDIKAN FISIKA,24
5411087,541,science,PENDIDIKAN MATEMATIKA,32
5411095,541,science,BUDIDAYA PERAIRAN,32
5411106,541,science,AGROBISNIS PERIKANAN,32
5411114,541,science,MANAJEMEN SUMBERDAYA PERAIRAN,32
5411122,541,science,STATISTIKA,24
5411137,541,science,BIOLOGI,32
5411145,541,science,KIMIA,40
5411153,541,science,FISIKA,30
5411161,541,science,ILMU KOMPUTER,40
5411176,541,science,TEKNIK SIPIL,25
5411184,541,science,TEKNIK INDUSTRI,25
5411192,541,science,TEKNIK LINGKUNGAN,25
5411203,541,science,TEKNIK PERTAMBANGAN,25
5411211,541,science,PENDIDIKAN DOKTER,40
5411226,541,science,KESEHATAN MASYARAKAT,25
5411234,541,science,FARMASI,60
5411242,541,science,PETERNAKAN,18
5411257,541,science,TEKNIK KIMIA,25
5411265,541,science,TEKNIK INFORMATIKA,68
5411281,541,science,TEKNIK GEOLOGI,25
5411307,541,science,TEKNIK ELEKTRO,25
5411315,541,science,TEKNOLOGI HASIL PERIKANAN,32
5411323,541,science,KEDOKTERAN GIGI,14
5411331,541,science,MATEMATIKA,12
5411346,541,science,ILMU KELAUTAN,32
5411354,541,science,GEOFISIKA,24
5411362,541,science,PENDIDIKAN KOMPUTER,16
5411377,541,science,FARMASI KLINIS,20
5411385,541,science,SISTEM INFORMASI,40
5421012,542,science,FISIKA,33
5421027,542,science,MATEMATIKA,40
5421035,542,science,TEKNIK MESIN,50
5421043,542,science,TEKNIK ELEKTRO,45
5421051,542,science,TEKNIK KIMIA,45
5421066,542,science,TEKNIK MATERIAL DAN METALURGI,35
5421074,542,science,TEKNIK SIPIL,45
5421082,542,science,PERENCANAAN WILAYAH DAN KOTA,45
5421097,542,science,TEKNIK PERKAPALAN,45
5421101,542,science,SISTEM INFORMASI,47
5421116,542,science,TEKNIK INDUSTRI,50
5421124,542,science,INFORMATIKA,35
5421132,542,science,TEKNIK LINGKUNGAN,40
5421147,542,science,TEKNIK KELAUTAN,27
5511011,551,science,TEKNIK ELEKTRO,32
5511026,551,science,TEKNIK SIPIL,34
5511034,551,science,AGRIBISNIS,48
5511042,551,science,AGROTEKNOLOGI,48
5511073,551,science,PENDIDIKAN MATEMATIKA,32
5511081,551,science,PENDIDIKAN BIOLOGI,32
5511096,551,science,MANAJEMEN SUMBER DAYA PERAIRAN,48
5511107,551,science,AKUAKULTUR,48
5511115,551,science,TEKNOLOGI HASIL PERIKANAN,32
5511123,551,science,TEKNIK MESIN,32
6111014,611,science,PENDIDIKAN DOKTER,125
6111022,611,science,KEDOKTERAN HEWAN,60
6111037,611,science,TEKNIK ARSITEKTUR,60
6111045,611,science,TEKNIK SIPIL,90
6111053,611,science,ILMU DAN TEKNOLOGI PANGAN,40
6111061,611,science,TEKNOLOGI INDUSTRI PERTANIAN,40
6111076,611,science,TEKNIK PERTANIAN,30
6111084,611,science,BIOLOGI,35
6111092,611,science,KIMIA,40
6111103,611,science,FISIKA,30
6111111,611,science,TEKNIK MESIN,90
6111126,611,science,TEKNIK ELEKTRO,75
6111134,611,science,AGRIBISNIS,100
6111142,611,science,AGROEKOTEKNOLOGI,113
6111157,611,science,PETERNAKAN,100
6111165,611,science,MATEMATIKA,50
6111173,611,science,ILMU KESEHATAN MASYARAKAT,75
6111181,611,science,FARMASI,50
6111196,611,science,ILMU KEPERAWATAN,45
6111207,611,science,ILMU KOMPUTER/TEKNIK INFORMATIKA,60
6111215,611,science,TEKNOLOGI INFORMASI,90
6111223,611,science,FISIOTERAPI,30
6111231,611,science,ILMU KELAUTAN,50
6111246,611,science,ARSITEKTUR PERTAMANAN,25
6111254,611,science,MANAJEMEN SUMBER DAYA PERAIRAN,50
6111262,611,science,PENDIDIKAN DOKTER GIGI,25
6121016,612,science,PENDIDIKAN MATEMATIKA,36
6121024,612,science,PENDIDIKAN BIOLOGI,16
6121032,612,science,PENDIDIKAN KIMIA,10
6121047,612,science,PENDIDIKAN FISIKA,18
6121055,612,science,PENDIDIKAN TEKNIK INFORMATIKA,60
6121063,612,science,ILMU KEOLAHRAGAAN,8
6121071,612,science,PENDIDIKAN TEKNIK ELEKTRO,16
6121136,612,science,PENDIDIKAN TEKNIK MESIN,19
6121144,612,science,PENDIDIKAN IPA,24
6121152,612,science,KIMIA,6
6121167,612,science,MATEMATIKA,6
6121175,612,science,BIOLOGI,6
6121183,612,science,AKUAKULTUR,6
6121191,612,science,SISTEM INFORMASI,24
6121202,612,science,ILMU KOMPUTER,24
6121217,612,science,KEDOKTERAN,20
6211015,621,science,AGROEKOTEKNOLOGI,75
6211023,621,science,AGRIBISNIS,160
6211062,621,science,KEHUTANAN,50
6211104,621,science,PENDIDIKAN BIOLOGI,60
6211112,621,science,PENDIDIKAN KIMIA,50
6211127,621,science,PENDIDIKAN FISIKA,50
6211135,621,science,PENDIDIKAN MATEMATIKA,90
6211143,621,science,TEKNIK SIPIL,100
6211151,621,science,TEKNIK MESIN,75
6211166,621,science,TEKNIK ELEKTRO,75
6211174,621,science,BIOLOGI,40
6211182,621,science,MATEMATIKA,40
6211197,621,science,FISIKA,40
6211201,621,science,KIMIA,40
6211216,621,science,PETERNAKAN,150
6211224,621,science,PENDIDIKAN DOKTER,50
6211232,621,science,ILMU DAN TEKNOLOGI PANGAN,60
6211247,621,science,KETEKNIKAN PERTANIAN,60
6211255,621,science,BUDIDAYA PERAIRAN,50
6211263,621,science,TEKNIK INFORMATIKA,50
6211271,621,science,FARMASI,38
6211286,621,science,ILMU TANAH,30
6311016,631,science,PEND. MATEMATIKA,45
6311024,631,science,PEND. BIOLOGI,45
6311032,631,science,PEND. FISIKA,45
6311047,631,science,PEND. KIMIA,68
6311055,631,science,PEND. TEKNIK BANGUNAN,36
6311063,631,science,PEND. TEKNIK MESIN,36
6311071,631,science,PEND. TEKNIK ELEKTRO,36
6311086,631,science,AGRONOMI/AGROEKOTEKNOLOGI,144
6311094,631,science,AGRIBISNIS,126
6311113,631,science,ILMU PETERNAKAN,225
6311121,631,science,ILMU KESEHATAN MASYARAKAT,135
6311136,631,science,MATEMATIKA,45
6311144,631,science,BIOLOGI,45
6311152,631,science,FISIKA,45
6311167,631,science,KIMIA,45
6311175,631,science,TEKNIK SIPIL,45
6311183,631,science,TEKNIK ELEKTRO,45
6311191,631,science,TEKNIK MESIN,45
6311202,631,science,ILMU KOMPUTER,45
6311217,631,science,TEKNIK ARSITEKTUR,27
6311225,631,science,TEKNIK PERTAMBANGAN,27
6311233,631,science,PENDIDIKAN DOKTER,27
6311241,631,science,BUDIDAYA PERIKANAN,36
6311256,631,science,KEDOKTERAN HEWAN,27
6311264,631,science,KEHUTANAN,36
6311272,631,science,MANAJEMEN SUMBER DAYA PERAIRAN,36
6321011,632,science,AGRIBISNIS,63
6321026,632,science,AGROTEKNOLOGI,63
6321034,632,science,PETERNAKAN,63
6321042,632,science,PEND. BIOLOGI,50
6321057,632,science,PEND. MATEMATIKA,50
6321065,632,science,BIOLOGI,40
6321073,632,science,MATEMATIKA,40
6321081,632,science,KIMIA,50
6321096,632,science,TEKNOLOGI INFORMASI,80
7111014,711,science,MATEMATIKA,44
7111022,711,science,FISIKA ,44
7111037,711,science,KESEHATAN MASYARAKAT ,125
7111045,711,science,FARMASI ,85
7111053,711,science,KIMIA ,50
7111061,711,science,BIOLOGI ,50
7111076,711,science,PENDIDIKAN DOKTER,125
7111084,711,science,AGROTEKNOLOGI ,200
7111092,711,science,ILMU DAN TEKNOLOGI PANGAN ,50
7111103,711,science,AGRIBISNIS ,100
7111111,711,science,KETEKNIKAN PERTANIAN ,50
7111142,711,science,TEKNIK SIPIL ,70
7111157,711,science,TEKNIK MESIN ,75
7111165,711,science,TEKNIK ELEKTRO ,60
7111173,711,science,TEKNIK PERKAPALAN ,50
7111181,711,science,TEKNIK GEOLOGI ,60
7111196,711,science,PENDIDIKAN DOKTER GIGI ,50
7111207,711,science,TEKNIK ARSITEKTUR ,45
7111215,711,science,KEHUTANAN ,150
7111231,711,science,GEOFISIKA ,44
7111246,711,science,STATISTIKA ,40
7111254,711,science,ILMU GIZI ,40
7111262,711,science,ILMU KELAUTAN ,85
7111277,711,science,BUDIDAYA PERAIRAN ,50
7111285,711,science,MANAJEMEN SUMBERDAYA PERAIRAN ,50
7111293,711,science,PEMANFAATAN SUMBERDAYA PERIKANAN ,50
7111304,711,science,SOSIAL EKONOMI PERIKANAN ,40
7111312,711,science,ILMU KEPERAWATAN,75
7111327,711,science,PETERNAKAN,160
7111335,711,science,TEKNIK KELAUTAN ,35
7111343,711,science,TEKNIK INDUSTRI ,45
7111351,711,science,TEKNIK SISTEM PERKAPALAN ,45
7111366,711,science,TEKNIK PENGEMB. WILAYAH KOTA ,45
7111374,711,science,TEKNIK PERTAMBANGAN ,35
7111382,711,science,TEKNIK INFORMATIKA ,45
7111397,711,science,FISOTERAPI ,30
7111401,711,science,TEKNIK LINGKUNGAN ,40
7111416,711,science,KEDOKTERAN HEWAN,20
7111424,711,science,PSIKOLOGI,35
7111432,711,science,ILMU KOMPUTER,30
7121016,712,science,PENDIDIKAN MATEMATIKA,29
7121024,712,science,PENDIDIKAN FISIKA,29
7121032,712,science,PENDIDIKAN KIMIA,29
7121047,712,science,PENDIDIKAN BIOLOGI,29
7121055,712,science,MATEMATIKA,15
7121063,712,science,FISIKA,15
7121071,712,science,KIMIA,15
7121086,712,science,BIOLOGI,15
7121094,712,science,GEOGRAFI,15
7121105,712,science,PENDIDIKAN TEKNIK ELEKTRO,29
7121113,712,science,PEND. TEKNIK ELEKTRONIKA,15
7121121,712,science,PENDIDIKAN TEKNIK MESIN,15
7121136,712,science,PEND. TEKNIK OTOMOTIF,29
7121144,712,science,PENDIDIKAN TEKNIK BANGUNAN,29
7121152,712,science,ILMU KEOLAHRAGAAN,57
7121167,712,science,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,44
7121175,712,science,PEND. KIMIA KLS INTERNASIONAL (BILINGUAL),15
7121183,712,science,PEND. MATEMATIKA KLS INTERNAS. (BILINGUAL),15
7121191,712,science,DESAIN KOMUNIKASI VISUAL,41
7121202,712,science,PEND. BIOLOGI KLS INTERNASIONAL (BILINGUAL),15
7121217,712,science,PEND. FISIKA KLS INTERNASIONAL (BILINGUAL),15
7121225,712,science,PENDIDIKAN TEKNOLOGI PERTANIAN,29
7121241,712,science,PENDIDIKAN IPA,29
7121256,712,science,PENDIDIKAN IPA KLS INTERNASIONAL (BILINGUAL),15
7121264,712,science,STATISTIKA,29
7121272,712,science,PENDIDIKAN VOKASIONAL MEKATRONIKA,15
7121287,712,science,TEKNIK KOMPUTER,29
7131011,713,science,MATEMATIKA,45
7131034,713,science,KIMIA,40
7131065,713,science,TEKNIK PERENCANAAN WILAYAH DAN KOTA,40
7131073,713,science,TEKNIK ARSITEKTUR,45
7131081,713,science,ILMU PETERNAKAN,45
7131154,713,science,SISTEM INFORMASI,20
7131162,713,science,PENDIDIKAN DOKTER,25
7211015,721,science,PENDIDIKAN DOKTER,68
7211023,721,science,PENDIDIKAN DOKTER GIGI,12
7211031,721,science,ILMU KESEHATAN MASYARAKAT,90
7211046,721,science,ILMU KEPERAWATAN,34
7211054,721,science,TEKNIK ELEKTRO,36
7211062,721,science,TEKNIK MESIN ,27
7211077,721,science,TEKNIK SIPIL,54
7211085,721,science,ARSITEKTUR,36
7211093,721,science,PERENCANAAN WILAYAH DAN KOTA,36
7211104,721,science,TEKNIK PERTANIAN,36
7211112,721,science,ILMU DAN TEKNOLOGI PANGAN,27
7211127,721,science,MATEMATIKA,54
7211135,721,science,FISIKA,23
7211143,721,science,BIOLOGI,27
7211151,721,science,KIMIA,32
7211166,721,science,AGRIBISNIS,90
7211174,721,science,AGROEKOTEKNOLOGI,27
7211182,721,science,PETERNAKAN,99
7211197,721,science,ILMU KELAUTAN ,45
7211201,721,science,MANAJEMEN SUMBERDAYA PERAIRAN,23
7211216,721,science,BUDIDAYA PERAIRAN,23
7211224,721,science,TEKNOLOGI HASIL PERIKANAN,23
7211232,721,science,AGROBISNIS PERIKANAN,34
7211247,721,science,PEMANFAATAN SUMBERDAYA PERIKANAN,23
7211255,721,science,KEHUTANAN,27
7211263,721,science,INFORMATIKA,36
7211271,721,science,FARMASI,36
7211286,721,science,TEKNIK LINGKUNGAN,18
7211294,721,science,SISTEM INFORMASI,36
7211305,721,science,ILMU TANAH,27
7211313,721,science,AGRONOMI,21
7211321,721,science,PROTEKSI TANAMAN,23
7221017,722,science,PEND. BIOLOGI,72
7221025,722,science,ILMU BIOLOGI,32
7221033,722,science,PEND. KIMIA,16
7221041,722,science,ILMU KIMIA,16
7221056,722,science,PEND. FISIKA,32
7221064,722,science,ILMU FISIKA,16
7221072,722,science,PEND. MATEMATIKA,80
7221087,722,science,PEND. TEK BANGUNAN,16
7221095,722,science,PEND. TEK ELEKTRO,32
7221106,722,science,PEND. INF./KOM,80
7221114,722,science,PEND. TEK MESIN,32
7221122,722,science,ILMU GEOGRAFI,16
7221137,722,science,ILMU KEOLAHRAGAAN,32
7221176,722,science,PENDIDIKAN IPA,16
7221346,722,science,ARSITEKTUR,32
7221354,722,science,TEKNIK INFORMATIKA,64
7221362,722,science,TEKNIK SIPIL,32
7221377,722,science,ILMU KESEHATAN MASYARAKAT,64
7221385,722,science,TEKNIK MESIN,32
7311016,731,science,PEND. BIOLOGI,75
7311024,731,science,PEND. MATEMATIKA,75
7311032,731,science,PEND. FISIKA,75
7311047,731,science,PEND. KIMIA,75
7311055,731,science,AGROTEKNOLOGI,225
7311063,731,science,KEHUTANAN,300
7311071,731,science,AGRIBISNIS,150
7311086,731,science,PETERNAKAN,175
7311105,731,science,TEKNIK SIPIL,80
7311113,731,science,TEKNIK ARSITEKTUR,48
7311121,731,science,TEKNIK MESIN,48
7311136,731,science,TEKNIK ELEKTRO,40
7311144,731,science,FISIKA,40
7311152,731,science,MATEMATIKA,40
7311167,731,science,KIMIA,40
7311175,731,science,BIOLOGI,40
7311183,731,science,PEND. DOKTER,75
7311191,731,science,KESEHATAN MASYARAKAT,150
7311202,731,science,BUDIDAYA PERAIRAN,75
7311217,731,science,FARMASI,60
7311225,731,science,TEKNIK INFORMATIKA,48
7311233,731,science,STATISTIKA,50
7311241,731,science,TEKNIK GEOLOGI,40
7311256,731,science,PERENCANAAN WILAYAH DAN KOTA,48
7311264,731,science,GIZI,53
7311272,731,science,TEKNIK GEO FISIKA,50
7311287,731,science,AGROTEKNOLOGI (PSDKU MOROWALI),30
7311295,731,science,TEKNIK SIPIL (PSDKU MOROWALI),30
7311306,731,science,AGROTEKNOLOGI (PSDKU TOUNA),25
7311314,731,science,TEKNIK SIPIL (PSDKU TOUNA),50
7411017,741,science,AGRIBISNIS ,70
7411025,741,science,KEHUTANAN ,60
7411033,741,science,KEPERAWATAN ,80
7411041,741,science,TEKNIK SIPIL,143
7411056,741,science,TEKNIK INFORMATIKA,143
7411064,741,science,MATEMATIKA ,100
7411072,741,science,PEND. MATEMATIKA,100
7411087,741,science,PEND. BIOLOGI,120
7411095,741,science,PEND. FISIKA,100
7411106,741,science,PETERNAKAN,60
7411114,741,science,BUDIDAYA PERAIRAN,80
7411122,741,science,PERIKANAN TANGKAP,50
7511011,751,science,AGRIBISNIS,45
7511026,751,science,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,45
7511034,751,science,PETERNAKAN,100
7511057,751,science,MANAJEMEN SUMBERDAYA PERAIRAN,36
7511065,751,science,BUDIDAYA PERAIRAN,27
7511073,751,science,MATEMATIKA,24
7511081,751,science,FISIKA,28
7511096,751,science,KIMIA,40
7511107,751,science,BIOLOGI,30
7511115,751,science,ILMU KESEHATAN MASYARAKAT,140
7511123,751,science,PENDIDIKAN MATEMATIKA,50
7511131,751,science,PENDIDIKAN BIOLOGI,25
7511146,751,science,PENDIDIKAN FISIKA,60
7511154,751,science,PENDIDIKAN KIMIA,50
7511162,751,science,TEKNIK SIPIL,35
7511177,751,science,TEKNIK ARSITEKTUR,32
7511185,751,science,TEKNIK MESIN,35
7511193,751,science,TEKNIK ELEKTRO,32
7511204,751,science,TEKNIK INFORMATIKA,24
7511212,751,science,PENDIDIKAN DOKTER,40
7511227,751,science,KEHUTANAN,60
7511235,751,science,ILMU DAN TEKNOLOGI PANGAN,45
7511243,751,science,FARMASI,80
7511251,751,science,AGROBISNIS PERIKANAN,24
7511266,751,science,TEKNIK GEOFISIKA,20
7511282,751,science,TEKNIK GEOLOGI,40
7511297,751,science,ILMU KELAUTAN,33
7511301,751,science,ILMU LINGKUNGAN,48
7511316,751,science,TEKNIK PERTAMBANGAN,40
7511324,751,science,TEKNOLOGI HASIL PERIKANAN,28
7511332,751,science,GEOGRAFI,20
7511347,751,science,ILMU TANAH,30
7511355,751,science,PROTEKSI TANAMAN,30
7511363,751,science,PENYULUHAN PERTANIAN,30
7511371,751,science,BIOTEKNOLOGI,24
7511386,751,science,ILMU KEOLAHRAGAAN,30
7511394,751,science,OSEANOGRAFI,30
7511405,751,science,PERIKANAN TANGKAP,35
7511413,751,science,STATISTIKA,24
7511421,751,science,ILMU KOMPUTER,24
7511436,751,science,REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,24
7511444,751,science,TEKNIK KELAUTAN,24
7521013,752,science,PENDIDIKAN MATEMATIKA,72
7521021,752,science,PENDIDIKAN FISIKA,27
7521036,752,science,PENDIDIKAN BIOLOGI,51
7521044,752,science,PENDIDIKAN KIMIA,43
7521052,752,science,PENDIDIKAN GEOGRAFI,54
7521067,752,science,PENDIDIKAN SENI RUPA,36
7521075,752,science,AGROTEKNOLOGI,58
7521083,752,science,SISTEM INFORMASI,40
7521091,752,science,TEKNIK ELEKTRO,36
7521102,752,science,AGRIBISNIS,54
7521117,752,science,KESEHATAN MASYARAKAT,99
7521125,752,science,MANAJAMEN SUMBERDAYA PERAIRAN,90
7521133,752,science,PETERNAKAN,58
7521141,752,science,BUDIDAYA PERAIRAN,90
7521164,752,science,KEPERAWATAN,67
7521172,752,science,TEKNOLOGI HASIL PERIKANAN,90
7521187,752,science,TEKNIK SIPIL,40
7521195,752,science,TEKNIK ARSITEKTUR,34
7521206,752,science,FARMASI,63
7521214,752,science,TEKNIK GEOLOGI,18
7521222,752,science,PENDIDIKAN TEKNIK BANGUNAN,18
7521237,752,science,PENDIDIKAN TEKNOLOGI INFORMASI,36
7521245,752,science,TEKNIK INDUSTRI,27
7521253,752,science,ILMU TEKNOLOGI PANGAN,54
7521276,752,science,PENDIDIKAN TEKNIK MESIN,27
7521284,752,science,KIMIA,43
7521292,752,science,BIOLOGI,48
7521303,752,science,FISIKA,13
7521311,752,science,MATEMATIKA,27
7521326,752,science,STATISTIKA,28
7521334,752,science,PENDIDIKAN ILMU PENGETAHUAN ALAM,27
7531015,753,science,PENDIDIKAN MATEMATIKA,48
7531023,753,science,SISTEM INFORMASI,100
7531031,753,science,TEKNIK SIPIL,64
7531046,753,science,TEKNIK PERTAMBANGAN,64
7531054,753,science,AGRIBISNIS,80
7531062,753,science,AGROTEKNOLOGI,48
7531077,753,science,PETERNAKAN,48
7531085,753,science,ILMU PERIKANAN,48
7531093,753,science,PENDIDIKAN BIOLOGI,48
7531104,753,science,PENDIDIKAN KIMIA,48
7531112,753,science,TEKNOLOGI HASIL PERTANIAN,48
7531127,753,science,KIMIA,48
7531135,753,science,ILMU KOMPUTER,56
7531143,753,science,FARMASI,48
8111014,811,science,PEND. BIOLOGI,40
8111022,811,science,PEND. FISIKA,40
8111037,811,science,PEND. MATEMATIKA,40
8111045,811,science,PEND. KIMIA,40
8111053,811,science,AGRIBISNIS,50
8111061,811,science,AGROTEKNOLOGI,35
8111076,811,science,TEK. HASIL PERTANIAN,50
8111084,811,science,KEHUTANAN,60
8111092,811,science,PETERNAKAN,30
8111103,811,science,TEKNIK PERKAPALAN,50
8111111,811,science,TEKNIK SISTIM PERKAPALAN,50
8111126,811,science,TEKNIK  MESIN,75
8111134,811,science,TEKNIK INDUSTRI,50
8111142,811,science,MAJEMEN SUMB.PERAIRAN,50
8111157,811,science,IL. KELAUTAN,50
8111165,811,science,BUDIDAYA PERAIRAN,40
8111173,811,science,PEMANFAATAN SD PERIKANAN,40
8111181,811,science,TEK. HASIL PERIKANAN,50
8111196,811,science,AGROBISNIS PERIKANAN,60
8111207,811,science,MATEMATIKA,50
8111215,811,science,FISIKA,50
8111223,811,science,KIMIA,50
8111231,811,science,BIOLOGI,63
8111246,811,science,PENDIDIKAN DOKTER,75
8111254,811,science,PERENCANAAN WILAYAH DAN KOTA,50
8111262,811,science,TEKNIK SIPIL,50
8111277,811,science,PEMULIAAN TANAMAN,20
8111285,811,science,ILMU TANAH,25
8111293,811,science,TEKNIK GEOLOGI,8
8111304,811,science,STATISTIKA,38
8111312,811,science,PETERNAKAN (PSDKU KAB. MBD),20
8111327,811,science,PENDIDIKAN MATEMATIKA (PSDKU KAB. MBD),20
8111335,811,science,PENDIDIKAN MATEMATIKA (PSDKU KAB. ARU),20
8111343,811,science,TEKNIK GEOFISIKA,8
8111351,811,science,TEKNIK PERMINYAKAN,8
8211015,821,science,TEKNIK SIPIL,60
8211023,821,science,TEKNIK MESIN,32
8211031,821,science,TEKNIK ELEKTRO,40
8211046,821,science,ARSITEKTUR,40
8211062,821,science,TEKNOLOGI PERTANIAN,20
8211085,821,science,PETERNAKAN,20
8211093,821,science,MANAJEMEN SUMBERDAYA PERAIRAN,32
8211104,821,science,ILMU KELAUTAN,40
8211112,821,science,PEMANFAATAN SUMBERDAYA PERAIRAN,20
8211127,821,science,BUDIDAYA PERAIRAN,20
8211135,821,science,PEND. MATEMATIKA,32
8211143,821,science,PEND. BIOLOGI,32
8211151,821,science,PEND. FISIKA,32
8211166,821,science,PEND. KIMIA,32
8211174,821,science,AGROTEKNOLOGI,20
8211182,821,science,TEKNIK INFORMATIKA,40
8211197,821,science,KEHUTANAN,48
8211201,821,science,TEKNIK PERTAMBANGAN,24
8211216,821,science,AGRIBISNIS,20
8211224,821,science,PENDIDIKAN DOKTER,20
8211232,821,science,ILMU TANAH,32
9111014,911,science,MATEMATIKA,13
9111022,911,science,BIOLOGI,13
9111037,911,science,KIMIA,13
9111045,911,science,FISIKA,13
9111053,911,science,ILMU KESEHATAN MASYARAKAT,45
9111061,911,science,PEND. MATEMATIKA,13
9111076,911,science,PEND. BIOLOGI,13
9111084,911,science,PEND. KIMIA,13
9111092,911,science,PEND. FISIKA,13
9111103,911,science,TEKNIK SIPIL,13
9111111,911,science,TEKNIK ELEKTRO,18
9111126,911,science,PENDIDIKAN DOKTER,13
9111134,911,science,ILMU KEPERAWATAN,13
9111142,911,science,TEKNIK MESIN,18
9111157,911,science,TEKNIK PERTAMBANGAN,18
9111165,911,science,ILMU KELAUTAN,13
9111173,911,science,FARMASI,13
9111181,911,science,SISTEM INFORMASI,13
9111196,911,science,TEKNIK GEOFISIKA,13
9111207,911,science,PERENCANAAN WILAYAH DAN KOTA/PLANOLOGI,13
9111215,911,science,ILMU KEOLAHRAGAAN,45
9111223,911,science,ILMU PERIKANAN,13
9111231,911,science,STATISTIKA,13
9121016,912,science,TEKNIK ELEKTRO,25
9121024,912,science,TEKNIK MESIN,25
9121032,912,science,TEKNIK SIPIL,60
9121047,912,science,ARSITEKTUR,20
9121055,912,science,KETEKNIKAN PERTANIAN,25
9121063,912,science,AGRIBISNIS,30
9121071,912,science,AGROTEKNOLOGI,20
9121086,912,science,PETERNAKAN,20
9121094,912,science,MANAJEMEN SUMBERDAYA PERAIRAN,30
9121105,912,science,TEKNIK INFORMATIKA,75
9121113,912,science,SISTEM INFORMASI,40
9121121,912,science,PENDIDIKAN MATEMATIKA,30
9121136,912,science,PENDIDIKAN FISIKA,10
9121144,912,science,PENDIDIKAN KIMIA,10
9211104,921,science,TEKNOLOGI HASIL PERTANIAN,24
9211127,921,science,MANAJEMEN SUMBERDAYA PERAIRAN,16
9211135,921,science,ILMU KELAUTAN,16
9211166,921,science,MATEMATIKA,16
9211174,921,science,FISIKA,16
9211182,921,science,BIOLOGI,28
9211197,921,science,KIMIA,16
9211201,921,science,AGRIBISNIS,24
9211216,921,science,AGROTEKNOLOGI,24
9211224,921,science,PETERNAKAN,24
9211232,921,science,KEHUTANAN,24
9211247,921,science,TEKNIK INFORMATIKA,12
9211255,921,science,TEKNIK PERTAMBANGAN,24
9211263,921,science,TEKNIK ELEKTRO,16
9211271,921,science,PENDIDIKAN BIOLOGI,16
9211286,921,science,PENDIDIKAN MATEMATIKA,16
9211294,921,science,PENDIDIKAN KIMIA,16
9211305,921,science,TEKNIK GEOLOGI,24
9211313,921,science,PENDIDIKAN FISIKA,16
9211321,921,science,ILMU TANAH,24
9211336,921,science,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,16
9211344,921,science,TEKNIK PERTANIAN DAN BIOSISTEM,16
9211352,921,science,TEKNIK SIPIL,16
1112017,111,humanities,EKONOMI PEMBANGUNAN,64
1112025,111,humanities,MANAJEMEN,64
1112033,111,humanities,AKUNTANSI,64
1112041,111,humanities,ILMU HUKUM,160
1112056,111,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36
1112064,111,humanities,PENDIDIKAN SEJARAH,36
1112072,111,humanities,PENDIDIKAN EKONOMI,36
1112087,111,humanities,PENDIDIKAN GEOGRAFI,36
1112095,111,humanities,PENDIDIKAN BAHASA DAN  SASTRA INDONESIA,36
1112106,111,humanities,PENDIDIKAN BAHASA INGGRIS,48
